listing_id,Space Word Count,Description Word Count,host_response_rate,host_acceptance_rate,host_is_superhost,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month,Aggregate_sentiment_NY_reviews.Average Sentiment
320877,70,118,N/A,N/A,f,t,Entire home/apt,4,1,2,2,Real Bed,225,0,26,94,10,9,10,10,9,9,f,f,moderate,f,f,0.56,0.399555943
321014,162,161,N/A,N/A,f,t,Entire home/apt,4,1.5,2,1,Real Bed,245,0,18,96,10,10,10,10,10,10,t,f,strict_14_with_grace_period,f,f,0.19,0.388812598
298033,135,135,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,75,365,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,strict_14_with_grace_period,f,f,0.88,0.37
321136,147,160,100%,50%,f,t,Entire home/apt,2,1,0,1,Real Bed,135,90,21,96,10,10,10,10,10,10,f,f,moderate,t,t,0.21,0.312411031
322037,158,164,100%,70%,t,t,Entire home/apt,5,1,1,4,Real Bed,325,350,434,98,10,9,10,10,10,10,f,f,moderate,f,f,4.34,0.438523351
298854,20,40,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,75,358,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,strict_14_with_grace_period,f,f,0.88,0.37
322604,189,181,N/A,97%,t,t,Private room,2,1,1,1,Real Bed,95,90,176,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,1.76,0.413475786
299062,60,164,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,190,0,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,moderate,f,f,0.88,0.37
322974,177,177,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,120,0,78,95,10,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.04,0.394187303
323453,177,176,100%,58%,f,t,Entire home/apt,5,1,2,2,Real Bed,195,16,56,98,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.56,0.442012468
323706,169,169,N/A,0%,f,t,Entire home/apt,5,2,2,3,Real Bed,499,180,64,98,10,9,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.64,0.392123056
324800,169,166,100%,67%,f,t,Entire home/apt,2,1,1,0,Real Bed,160,0,25,95,10,9,9,10,10,9,f,f,strict_14_with_grace_period,f,f,0.26,0.360516517
325429,113,164,N/A,100%,t,t,Entire home/apt,2,1,1,2,Real Bed,219,323,112,96,10,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.12,0.293431057
326120,12,21,N/A,47%,f,t,Entire home/apt,2,1,1,1,Real Bed,218,365,25,95,9,9,9,9,10,9,f,f,strict_14_with_grace_period,f,f,0.25,0.396884587
326832,103,186,N/A,60%,f,t,Entire home/apt,2,1,1,4,Real Bed,159,0,37,93,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.47,0.316067411
326956,164,164,100%,93%,t,t,Private room,3,1,1,2,Real Bed,180,365,23,93,9,9,9,10,10,9,f,f,strict_14_with_grace_period,f,f,0.24,0.34573601
327521,94,169,N/A,N/A,f,t,Entire home/apt,2,1,0,1,Real Bed,150,0,1,80,10,10,8,10,10,10,f,f,strict_14_with_grace_period,f,f,0.02,0.20375
327778,50,140,63%,97%,f,t,Entire home/apt,3,1,1,1,Real Bed,106,229,38,92,9,9,10,10,10,9,t,f,strict_14_with_grace_period,f,f,0.38,0.378112838
328040,122,130,100%,96%,t,f,Entire home/apt,4,2,2,2,Real Bed,299,0,29,97,9,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.36,0.324223125
328744,168,168,N/A,88%,f,t,Entire home/apt,6,1,2,3,Real Bed,165,172,26,95,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.26,0.381728543
329064,170,167,N/A,N/A,f,t,Entire home/apt,9,2.5,5,6,Real Bed,500,0,9,89,9,8,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.1,0.270644658
329310,76,168,100%,93%,t,t,Entire home/apt,2,1,1,1,Real Bed,250,363,15,94,10,9,9,10,9,9,f,f,strict_14_with_grace_period,f,f,0.15,0.4274038
329385,164,171,100%,100%,f,t,Private room,2,1,1,1,Real Bed,87,0,60,94,9,9,9,10,9,9,f,f,strict_14_with_grace_period,t,f,1.04,0.327048336
333189,130,170,N/A,56%,t,t,Private room,2,1,1,1,Real Bed,79,180,49,97,9,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.49,0.444356466
333323,173,175,86%,90%,t,t,Private room,1,1,1,1,Real Bed,75,356,146,95,10,9,10,10,10,10,f,f,moderate,f,f,2.17,0.391678637
334607,133,175,N/A,N/A,f,t,Entire home/apt,2,1,2,2,Real Bed,200,0,53,93,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.53,0.389897659
334781,43,43,N/A,71%,t,t,Private room,2,1,1,1,Pull-out Sofa,80,363,26,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.32,0.445075442
335797,188,184,100%,70%,f,t,Entire home/apt,4,1,1,4,Real Bed,76,312,66,83,8,9,9,9,8,8,f,f,strict_14_with_grace_period,t,t,0.66,0.269361681
335819,183,177,100%,70%,f,t,Entire home/apt,4,1,1,2,Real Bed,75,312,58,80,8,8,9,9,8,8,f,f,strict_14_with_grace_period,t,t,0.59,0.275323461
335820,175,173,100%,70%,f,t,Entire home/apt,6,2,1,2,Real Bed,75,312,81,80,8,8,9,9,8,8,f,f,strict_14_with_grace_period,t,t,0.81,0.276914762
336220,177,177,100%,100%,t,t,Private room,2,1,1,1,Real Bed,125,10,223,97,10,10,10,10,9,10,t,f,strict_14_with_grace_period,t,t,2.24,0.383564053
339456,54,152,0%,100%,f,t,Entire home/apt,4,2,2,4,Real Bed,387,0,24,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.5,0.448135916
341525,137,166,100%,100%,t,t,Private room,2,1,1,2,Real Bed,95,158,77,96,10,10,10,10,10,9,t,f,strict_14_with_grace_period,f,f,0.83,0.35994771
341982,110,160,40%,33%,f,f,Entire home/apt,2,1,2,1,Real Bed,99,0,36,82,7,9,9,9,10,8,f,f,strict_14_with_grace_period,t,t,0.4,0.295036941
342027,161,161,100%,61%,f,f,Entire home/apt,4,1,1,1,Real Bed,121,365,16,70,7,7,9,9,9,7,f,f,strict_14_with_grace_period,f,f,0.17,0.19487695
342995,179,179,N/A,39%,f,t,Private room,3,1,1,2,Real Bed,75,179,88,95,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.89,0.32037365
321845,37,37,N/A,N/A,f,t,Private room,2,1,1,2,Real Bed,150,365,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,strict_14_with_grace_period,f,f,0.88,0.37
343276,110,160,100%,100%,t,t,Entire home/apt,2,1,1,2,Real Bed,95,154,130,97,10,10,10,10,10,9,t,f,strict_14_with_grace_period,f,f,1.33,0.361465021
344019,163,163,N/A,0%,f,t,Private room,2,1,1,1,Real Bed,195,365,7,100,9,9,10,10,10,9,f,f,moderate,f,f,0.07,0.444369153
344082,141,176,100%,100%,t,t,Private room,2,1,1,1,Real Bed,75,0,57,96,10,10,10,10,10,10,t,f,strict_14_with_grace_period,f,f,0.57,0.379385406
344092,173,167,100%,100%,f,t,Entire home/apt,2,1,1,1,Real Bed,70,0,19,97,10,9,10,10,9,9,f,f,moderate,f,f,0.19,0.366429308
346579,188,188,100%,25%,f,t,Entire home/apt,2,1,1,0,Real Bed,135,123,3,100,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,f,0.03,0.256701632
350168,173,166,100%,33%,f,t,Entire home/apt,2,1,2,2,Real Bed,178,362,8,91,9,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.09,0.481237635
350525,164,165,100%,87%,t,t,Entire home/apt,4,1,2,3,Real Bed,145,329,46,92,9,9,10,10,9,9,f,f,strict_14_with_grace_period,f,t,0.46,0.351130756
351530,163,183,N/A,17%,f,t,Entire home/apt,3,1,1,1,Real Bed,125,0,6,97,10,9,10,10,9,9,f,f,flexible,f,f,0.07,0.459322921
351859,176,176,N/A,91%,t,t,Entire home/apt,2,1,1,1,Real Bed,265,364,90,98,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,t,0.91,0.383526154
352651,22,154,N/A,100%,f,t,Private room,2,1,1,1,Real Bed,77,365,11,89,9,9,10,10,8,9,f,f,flexible,t,t,0.11,0.305687475
353317,87,176,100%,94%,f,t,Entire home/apt,3,1,1,1,Real Bed,129,177,159,88,9,9,9,9,10,9,f,f,strict_14_with_grace_period,f,f,1.59,0.345905893
354095,164,149,N/A,50%,f,t,Entire home/apt,2,1,1,1,Real Bed,199,40,45,96,9,9,10,10,10,9,f,f,strict_14_with_grace_period,t,t,0.45,0.382483324
355106,180,179,N/A,100%,f,t,Private room,2,1,1,1,Real Bed,60,365,44,96,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.45,0.356789341
357509,161,163,100%,33%,f,t,Entire home/apt,2,1,1,1,Real Bed,125,331,29,97,10,10,10,10,10,9,f,f,moderate,f,f,0.3,0.29993219
359982,185,183,N/A,61%,t,t,Private room,2,1.5,1,1,Real Bed,68,0,38,99,10,10,10,10,10,10,f,f,moderate,f,f,0.38,0.436605746
361803,141,141,N/A,N/A,f,t,Shared room,3,1,1,2,Real Bed,115,0,12,92,9,9,8,9,10,9,f,f,strict_14_with_grace_period,f,t,0.12,0.307691178
363016,153,160,N/A,86%,t,t,Entire home/apt,3,1,2,3,Real Bed,133,365,3,100,8,8,10,10,8,8,f,f,strict_14_with_grace_period,t,t,0.03,0.240416667
364785,164,163,N/A,89%,t,t,Private room,2,1,1,1,Real Bed,80,365,34,98,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.66,0.400889951
365439,75,101,N/A,N/A,f,t,Private room,1,0.5,1,1,Couch,80,365,26,84,8,7,10,9,10,8,f,f,flexible,f,f,0.26,0.372343023
367042,169,176,N/A,N/A,f,t,Entire home/apt,3,1,1,2,Real Bed,125,0,1,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,flexible,f,f,0.01,0
367810,174,175,0%,50%,f,t,Private room,2,1,1,1,Real Bed,120,363,3,100,10,10,10,10,10,10,f,f,flexible,f,f,0.07,0.538068182
369567,178,181,N/A,N/A,f,t,Private room,2,1,1,2,Real Bed,56,0,63,95,9,9,10,10,10,9,t,f,moderate,t,t,0.72,0.458664138
369671,168,168,N/A,100%,f,t,Entire home/apt,4,2,2,2,Real Bed,549,0,82,94,9,10,10,10,10,9,t,f,strict_14_with_grace_period,f,f,0.82,0.392874018
371767,117,166,0%,36%,f,f,Entire home/apt,2,1,1,1,Real Bed,165,89,2,100,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.06,0.494775132
373618,177,174,N/A,100%,t,t,Private room,2,1,1,1,Real Bed,139,90,68,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.68,0.476888488
374548,160,158,100%,91%,t,t,Entire home/apt,2,1,1,1,Real Bed,90,301,293,95,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,f,2.95,0.309379205
375249,179,179,100%,100%,t,t,Private room,2,1,1,1,Real Bed,20,128,97,96,10,10,10,10,9,10,t,f,moderate,f,f,0.99,0.393479862
377217,63,188,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,145,0,22,87,9,9,9,10,10,8,f,f,strict_14_with_grace_period,f,t,0.22,0.279290477
378460,151,149,N/A,38%,f,t,Entire home/apt,4,1,2,2,Real Bed,225,365,17,94,9,10,10,10,10,9,f,f,moderate,f,f,0.17,0.209727243
380416,166,163,N/A,70%,f,t,Entire home/apt,2,1,1,1,Real Bed,125,316,25,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.55,0.393224131
380730,140,150,N/A,N/A,f,t,Entire home/apt,3,1,1,1,Real Bed,50,0,3,100,10,9,10,10,10,10,f,f,moderate,f,f,0.06,0.448280423
382523,175,175,100%,70%,t,t,Private room,3,1,1,1,Real Bed,160,365,11,96,9,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.12,0.424357726
382524,166,166,100%,70%,t,t,Private room,4,1,1,3,Real Bed,180,365,16,98,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,f,0.16,0.261804905
344068,92,92,N/A,N/A,f,t,Private room,2,1,1,1,Airbed,160,0,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,flexible,f,f,0.88,0.37
385190,166,162,N/A,0%,f,t,Private room,1,1,1,1,Futon,100,364,27,97,10,9,10,10,9,9,f,f,flexible,f,f,0.27,0.440167406
385657,164,168,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,70,0,2,100,10,10,9,10,10,10,f,f,strict_14_with_grace_period,f,f,0.02,0.370737693
385824,74,158,100%,96%,t,t,Entire home/apt,4,1,2,4,Real Bed,120,365,63,96,10,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.27,0.45210131
386507,138,180,N/A,N/A,f,t,Shared room,2,1,1,1,Real Bed,150,362,5,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.05,0.338657979
349841,141,141,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,160,0,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,moderate,f,f,0.88,0.37
386555,21,77,N/A,100%,f,t,Private room,4,1,1,3,Real Bed,97,365,7,96,10,10,10,10,9,10,f,f,moderate,f,f,0.16,0.35951318
386744,145,168,100%,100%,t,t,Private room,1,1,1,0,Real Bed,120,165,98,93,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.99,0.35571197
386799,173,163,N/A,0%,f,t,Entire home/apt,5,1,1,2,Real Bed,250,0,116,97,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,t,1.17,0.3012822
387377,174,174,100%,61%,f,f,Entire home/apt,3,1.5,2,3,Real Bed,175,88,74,88,9,9,10,9,9,9,f,f,moderate,t,t,0.75,0.342566698
387666,193,192,100%,100%,t,t,Private room,2,2,2,3,Real Bed,99,179,9,98,9,9,10,10,9,9,t,f,strict_14_with_grace_period,f,f,0.43,0.428791787
387735,163,160,100%,48%,f,t,Entire home/apt,6,1,1,3,Real Bed,99,244,132,91,9,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.33,0.377232523
389482,156,158,0%,N/A,f,t,Private room,2,1,1,1,Real Bed,75,0,59,95,9,10,10,10,9,9,t,f,strict_14_with_grace_period,f,f,0.61,0.339382334
391955,167,170,100%,99%,f,t,Entire home/apt,4,1,2,2,Real Bed,97,72,145,94,10,9,10,10,9,9,f,f,strict_14_with_grace_period,t,t,1.48,0.359501286
392948,97,217,100%,87%,f,t,Private room,1,1,1,0,Real Bed,45,0,26,95,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.69,0.484167385
393094,163,163,N/A,88%,f,t,Entire home/apt,2,1,0,0,Real Bed,225,0,31,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.31,0.378806149
393682,178,179,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,100,103,61,98,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.62,0.437719924
394026,163,161,N/A,97%,t,t,Private room,2,1,1,1,Real Bed,90,89,4,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.04,0.42578373
394111,156,158,0%,N/A,f,t,Private room,2,2,1,1,Real Bed,75,365,16,91,9,10,10,10,10,10,t,f,strict_14_with_grace_period,f,f,0.16,0.319566083
396636,155,155,100%,86%,t,t,Entire home/apt,2,1,1,1,Pull-out Sofa,135,287,42,95,10,10,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.43,0.304609738
397034,180,181,N/A,N/A,f,t,Private room,1,1,1,1,Pull-out Sofa,125,365,25,94,9,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.25,0.497061023
397297,0,195,N/A,N/A,f,t,Entire home/apt,4,2,1,1,Real Bed,225,0,93,94,10,9,9,10,10,9,f,f,moderate,f,f,0.94,0.409440641
397420,104,170,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,85,363,6,93,9,9,10,10,8,9,f,f,moderate,f,f,0.06,0.635444024
398283,182,173,100%,0%,f,t,Entire home/apt,6,1.5,2,4,Real Bed,250,20,17,99,10,10,10,10,10,10,f,f,moderate,f,f,0.36,0.432465167
398850,189,174,N/A,0%,f,t,Entire home/apt,4,1.5,1,1,Real Bed,275,100,47,90,9,9,9,10,9,9,f,f,strict_14_with_grace_period,t,t,0.57,0.32476775
399946,153,169,N/A,90%,t,t,Private room,1,1,1,1,Real Bed,90,0,77,98,10,9,10,10,10,10,f,f,flexible,f,f,0.78,0.468399221
400039,82,147,N/A,N/A,f,t,Entire home/apt,3,1,1,1,Real Bed,130,0,53,93,9,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.6,0.403249173
401039,43,168,100%,96%,f,t,Private room,4,1,1,1,Real Bed,50,365,169,87,9,8,10,10,9,9,t,f,strict_14_with_grace_period,t,t,1.73,0.278939077
401836,180,176,N/A,100%,f,t,Entire home/apt,6,1,2,4,Real Bed,300,89,23,98,10,10,10,10,10,10,f,f,moderate,f,f,0.23,0.346449286
403668,66,112,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,147,0,16,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.16,0.41669173
403712,49,49,N/A,100%,f,t,Entire home/apt,3,1,1,1,Real Bed,300,365,6,100,8,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.06,0.596494614
404923,171,171,100%,100%,t,t,Entire home/apt,2,1,1,1,Real Bed,88,244,263,94,10,10,10,10,10,9,f,f,moderate,f,f,2.64,0.328072123
405025,160,151,100%,100%,t,t,Entire home/apt,5,1,1,6,Real Bed,215,333,90,99,10,10,10,10,10,10,t,f,strict_14_with_grace_period,t,t,1.22,0.361323883
405408,180,182,100%,85%,f,f,Entire home/apt,2,1,1,1,Real Bed,225,275,151,96,10,10,9,9,10,9,f,f,strict_14_with_grace_period,f,f,1.53,0.413775128
407469,161,168,100%,53%,f,t,Private room,2,1,1,1,Real Bed,75,343,116,90,9,9,9,10,9,9,f,f,strict_14_with_grace_period,t,t,1.17,0.323798488
408983,168,169,100%,94%,t,t,Entire home/apt,6,1,2,5,Real Bed,249,8,109,95,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,1.11,0.408531353
409262,179,173,100%,75%,t,t,Entire home/apt,5,1,2,3,Real Bed,300,347,23,100,10,10,10,10,10,9,f,f,strict_14_with_grace_period,t,t,0.23,0.395850675
409293,169,167,N/A,80%,t,t,Private room,2,1,1,1,Real Bed,100,207,70,93,9,9,10,10,9,9,f,f,moderate,t,t,0.71,0.35837116
409666,159,180,N/A,50%,f,t,Entire home/apt,4,1,1,2,Real Bed,75,0,9,97,10,9,10,10,9,9,f,f,flexible,f,f,0.1,0.379242999
411525,158,156,N/A,56%,t,t,Private room,2,1,1,1,Real Bed,120,66,62,98,9,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.62,0.427977576
411918,64,64,100%,75%,t,t,Entire home/apt,6,1,3,4,Real Bed,180,290,135,95,10,10,10,10,9,10,f,f,moderate,t,f,1.4,0.317891593
412061,145,145,100%,100%,t,t,Entire home/apt,2,1,2,2,Real Bed,125,363,60,98,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.61,0.358103226
412180,174,174,N/A,N/A,f,t,Entire home/apt,4,1,1,2,Real Bed,95,90,9,94,10,9,10,10,9,9,t,f,moderate,t,t,0.09,0.353935838
413504,182,182,N/A,60%,f,t,Private room,2,1,1,1,Real Bed,119,365,138,98,10,10,10,10,10,10,f,f,moderate,f,f,1.4,0.420254107
413775,110,175,N/A,40%,f,t,Entire home/apt,2,1,1,1,Real Bed,275,170,18,97,10,9,10,10,10,9,f,f,flexible,f,f,0.23,0.387460394
415304,79,176,N/A,N/A,f,t,Entire home/apt,1,1,1,1,Real Bed,175,0,1,100,10,10,10,10,10,10,f,f,moderate,t,t,0.02,0.4
416557,156,195,N/A,77%,f,t,Entire home/apt,3,1,1,1,Real Bed,100,253,46,94,9,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.49,0.371959629
417685,191,191,100%,62%,f,t,Entire home/apt,6,1,2,3,Real Bed,160,311,167,92,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.78,0.372473306
418291,89,174,N/A,74%,f,t,Private room,1,1,1,1,Real Bed,102,269,39,98,10,9,10,10,10,10,f,f,moderate,t,t,0.4,0.4075634
419373,166,166,67%,100%,f,t,Entire home/apt,3,1,1,1,Real Bed,90,305,224,92,9,9,10,9,9,9,t,f,strict_14_with_grace_period,f,f,2.31,0.345349195
419792,167,168,N/A,100%,f,t,Entire home/apt,4,1,2,2,Real Bed,200,0,5,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.17,0.358924242
421539,140,146,100%,98%,t,t,Entire home/apt,4,1,2,2,Real Bed,199,137,54,97,10,9,10,10,9,10,f,f,flexible,f,f,0.54,0.399607064
394235,110,110,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,350,0,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,strict_14_with_grace_period,f,f,0.88,0.37
421554,187,180,100%,95%,f,t,Entire home/apt,5,1,2,4,Real Bed,250,132,43,88,9,9,9,9,8,9,t,f,strict_14_with_grace_period,t,t,0.52,0.30885719
423015,180,179,33%,79%,f,t,Private room,2,1,1,1,Real Bed,45,179,45,91,9,8,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.61,0.309939581
423275,183,183,N/A,0%,f,t,Entire home/apt,3,1,1,1,Real Bed,150,363,45,95,9,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.46,0.378140287
424192,105,105,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,325,364,18,98,9,10,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.18,0.469101624
424667,169,162,100%,81%,f,f,Private room,1,1,1,1,Real Bed,99,364,138,94,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,1.41,0.374135517
424767,101,173,100%,100%,t,t,Entire home/apt,4,1,0,2,Real Bed,325,262,215,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,2.18,0.381675098
426449,41,166,N/A,50%,f,t,Private room,2,1,1,1,Real Bed,110,89,3,93,10,10,10,10,10,9,f,f,flexible,f,f,0.33,0.503635904
428226,166,166,N/A,79%,t,t,Private room,1,1,1,1,Real Bed,55,89,71,99,10,10,10,10,10,10,f,f,moderate,f,f,0.72,0.380140346
430427,175,173,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,60,0,13,98,9,9,9,9,9,9,f,f,flexible,f,f,0.13,0.350107372
430665,165,165,N/A,N/A,f,t,Entire home/apt,4,1,1,2,Real Bed,250,0,8,97,10,9,10,10,9,10,f,f,strict_14_with_grace_period,f,f,0.08,0.349524732
431865,158,155,100%,100%,t,t,Entire home/apt,5,1,2,3,Real Bed,265,342,75,98,10,10,10,10,10,10,t,f,moderate,f,f,1.09,0.346764563
432090,158,162,100%,0%,f,t,Private room,1,1,1,1,Real Bed,50,0,69,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.7,0.389014453
433060,170,166,N/A,100%,f,t,Private room,2,1,1,0,Real Bed,50,0,61,91,9,8,10,10,9,9,t,f,moderate,f,f,0.62,0.388866423
433218,153,153,N/A,67%,t,t,Entire home/apt,3,1,1,1,Real Bed,130,0,49,98,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.5,0.400845382
433414,97,169,100%,100%,t,t,Entire home/apt,2,1,1,1,Real Bed,150,332,99,97,10,9,10,10,10,9,t,f,strict_14_with_grace_period,f,f,1.02,0.407166659
433914,139,159,100%,72%,f,t,Entire home/apt,4,1,1,4,Real Bed,70,365,54,89,9,8,10,9,8,9,f,f,moderate,t,t,0.55,0.325732811
435909,103,161,N/A,0%,f,t,Entire home/apt,2,1,1,2,Real Bed,151,220,19,100,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.19,0.398530159
408491,41,60,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,145,0,0,94.3,9.6,9.2,9.8,9.8,9.5,9.3,f,f,moderate,f,f,0.88,0.37
436510,168,169,N/A,14%,f,t,Entire home/apt,4,1,1,2,Real Bed,200,360,18,98,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.18,0.391991372
436619,175,181,N/A,88%,f,t,Private room,2,1,1,1,Real Bed,110,245,90,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.94,0.35224148
436824,93,173,100%,68%,f,t,Private room,2,1,1,0,Real Bed,65,365,18,95,10,9,10,10,10,9,f,f,moderate,f,f,0.27,0.437935177
436912,142,142,100%,82%,t,t,Entire home/apt,3,2,2,2,Real Bed,595,362,65,96,10,10,10,10,10,9,f,f,strict_14_with_grace_period,t,t,0.66,0.435345736
436916,76,76,N/A,N/A,f,t,Private room,2,1,1,2,Real Bed,55,0,7,90,10,8,10,10,9,10,f,f,moderate,f,f,0.07,0.457307692
437352,152,160,100%,57%,f,t,Entire home/apt,4,1,2,1,Real Bed,99,160,17,99,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.17,0.370742915
437906,188,196,N/A,N/A,f,t,Entire home/apt,2,2,1,1,Real Bed,350,0,4,95,10,10,10,10,10,9,f,f,moderate,f,f,0.06,0.364378117
438513,168,161,N/A,53%,f,t,Entire home/apt,4,1,2,2,Real Bed,150,151,95,93,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.96,0.345715843
439750,159,159,N/A,33%,f,t,Private room,2,1,1,1,Real Bed,55,364,10,95,9,8,9,10,9,9,f,f,strict_14_with_grace_period,f,f,0.12,0.416377646
439870,172,170,100%,50%,f,t,Entire home/apt,5,2,4,4,Real Bed,345,365,2,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.21,0.485994152
442636,183,187,100%,100%,t,t,Entire home/apt,5,1,1,2,Real Bed,77,159,326,94,10,10,10,10,9,9,f,f,strict_14_with_grace_period,t,t,3.3,0.312330441
442649,139,160,N/A,100%,f,t,Entire home/apt,4,1,1,1,Real Bed,125,0,11,100,10,9,10,10,10,10,f,f,moderate,f,f,0.11,0.257482998
444171,157,157,N/A,80%,t,t,Entire home/apt,4,2.5,2,2,Real Bed,189,365,7,94,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.08,0.448355623
444430,165,166,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,49,0,23,98,10,10,10,10,9,10,f,f,strict_14_with_grace_period,t,f,0.24,0.441111018
447766,34,135,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,100,343,1,80,8,8,8,10,8,10,f,f,moderate,f,f,0.01,0.5
448048,188,192,N/A,93%,f,t,Private room,2,1,1,1,Real Bed,99,180,32,89,9,8,10,10,9,9,t,f,strict_14_with_grace_period,f,f,0.35,0.302079048
448049,199,199,N/A,93%,f,t,Private room,2,1,1,1,Real Bed,99,365,55,83,8,8,9,9,9,9,t,f,strict_14_with_grace_period,f,f,0.57,0.305200367
448985,172,172,100%,67%,f,t,Private room,2,1,1,0,Real Bed,59,346,6,100,9,10,10,10,8,9,f,f,moderate,t,f,0.06,0.337634566
